id_persona|fecha_relevamiento|fecha_actualizacion|costeo_estudios_familiar|costeo_estudios_plan_social|costeo_estudios_trabajo|costeo_estudios_beca|costeo_estudios_otro|costeo_estudios_descripcion|beca|beca_fuente_universidad|beca_fuente_nacional|beca_fuente_provincial|beca_fuente_municipal|beca_fuente_internacional|beca_fuente_otra|beca_tipo_economica|beca_tipo_servicios|beca_tipo_investigacion|beca_economica_transporte|beca_economica_efectivo|beca_economica_fotocopias|beca_economica_habitacional|beca_economica_comedor|trabajo_existe|trabajo_hace|trabajo_ocupacion|trabajo_hora_sem|trabajo_carrera|trabajo_tarea_descripcion|trabajo_familiar|trabajo_con_descuentos_jubilatorios|trabajo_recibe_pago
53973|2022-09-05|2024-02-13|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Programación|N|S|S
23620|2022-03-17|2023-07-06|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50164|2002-12-05|2002-12-05|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||Más de 10 y hasta 20 horas|Parcial||||N
49615|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55961|2022-08-16|2023-11-15|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48090|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
40439|2022-08-08|2024-06-24|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|docente|N|S|S
47504|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54193|2022-09-12|2024-02-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
56369|2022-10-03|2023-08-14|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52537|2016-02-24|2016-04-21|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
78576|2023-02-08|2023-02-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
40418|2005-04-11|2005-04-11|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Hasta 10 horas|Sin relación||||N
53564|2022-02-07|2024-03-18|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
90091|2023-08-30|2023-08-30|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación|EMPRENDIMIENTO GASTRONÓMICO INDEPENDIENTE Y CADETERIA|N|N|S
51671|2017-03-15|2017-03-15|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Comercio|N|S|S
49813|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47728|2022-06-21|2022-06-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
90087|2023-08-30|2023-08-30|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
90160|2023-09-01|2023-09-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Pasante|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|TAREAS DE ELECTROMECÁNICOS|N|N|N
48045|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54151|2022-09-14|2024-02-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54440|2018-04-12|2018-04-12|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|CONSULTOR FUNCIONAL|N|N|S
42900|2003-04-15|2023-02-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación||N|N|S
56549|2022-03-07|2022-06-27|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|PROFESOR DE MATEMÁTICA Y DOCENTE EN FÍSICA|N|S|S
19243|2021-03-25|2021-07-26|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación|MANTENIMIENTO|N|N|S
52581|2014-09-30|2014-09-30|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
104222|2024-02-13|2024-02-13|N|N|S|S|N||N|N|N|N|S|N|N|S|N|N|N|S|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Sin relación|ELECTRICISTA|N|S|N
53459|2020-03-03|2020-03-10|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Programador|N|N|S
78307|2023-02-02|2023-02-02|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50995|2004-04-23|2004-04-23|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Hasta 10 horas|Total||||N
73779|2021-02-11|2023-06-21|N|N|S|N|N||S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Total|Contable|N|S|S
54633|2019-03-19|2019-03-19|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
50874|2012-02-26|2012-02-26|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Sin relación|vendedor|N|S|S
56913|2022-08-03|2023-12-03|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||N|N|N
78323|2023-02-02|2023-02-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
78285|2023-02-01|2024-02-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
52931|2012-05-28|2012-05-28|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|docente|N|S|S
50067|2017-02-08|2017-02-08|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Sin relación|Actividad Gastronomica|N|N|S
49308|2008-02-13|2008-02-13|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
90068|2023-08-30|2023-08-30|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
18128|2011-03-21|2011-03-21|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|Proyectos de negocios|N|N|S
54198|2020-03-02|2020-03-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54288|2018-04-03|2018-05-29|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50656|2009-03-18|2009-03-18|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|Cajero|N|S|S
54100|2022-05-09|2024-03-04|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48897|2004-03-08|2004-03-08|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 10 y hasta 20 horas|Parcial||||S
47697|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
57160|2022-08-09|2022-08-09|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55326|2021-02-01|2023-03-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51507|2014-09-09|2015-02-24|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|Asistente de consultor|N|S|S
84222|2023-04-20|2023-04-20|S|N|N|S|N||N|N|N|S|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
90084|2023-08-30|2023-08-30|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54347|2018-04-06|2018-04-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|PROFESORA DE MATEMÁTICA EN EL NIVEL SUPERIOR Y UNIVERSITARIO|N|N|N
77813|2022-12-21|2024-03-06|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
8623|2020-12-12|2022-02-14|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55618|2022-09-15|2024-07-29|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50991|2004-04-23|2004-04-23|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
48023|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
51492|2006-05-05|2007-02-02|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
49057|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55197|2021-02-09|2021-02-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
53655|2016-04-01|2016-04-12|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48868|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
50350|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
51227|2007-02-16|2007-02-16|S||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 10 y hasta 20 horas|Total||||S
48224|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
52055|2019-04-06|2019-07-19|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Web UI Engineer|N|S|S
48615|2003-02-14|2003-02-14|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||Total||||N
73082|2017-02-02|2023-12-26|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|Administrativa|N|S|S
54068|2022-10-25|2023-11-18|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
32242|2019-02-28|2019-02-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|Control de calidad|N|S|S
17749|2022-04-06|2024-04-11|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Total|Técnico Informático|N|S|N
78338|2023-02-02|2024-02-06|N|S|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|Trabajo Atendiendo Al Público En Una Casa De Celulares|N|N|S
53763|2017-03-29|2017-05-03|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
48696|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
49801|2014-03-13|2015-02-02|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Administrador de Sistemas|N|S|S
56806|2022-03-21|2023-09-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
56005|2022-02-19|2023-08-03|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55504|2021-02-27|2021-02-27|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación|No especifica|N|N|N
57065|2022-08-02|2023-08-04|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
52385|2016-02-04|2016-02-04|N|N|N|S|N||S|N|N|S|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
56095|2022-09-15|2023-12-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54268|2022-04-05|2024-03-05|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Sin relación|Repartidor de comida (Pedidos Ya)|N|N|S
90217|2023-09-06|2023-09-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|||||N|N|N
54623|2022-08-27|2023-11-13|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53790|2018-05-30|2018-05-30|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
49706|2011-08-20|2011-08-20|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|Desarrollo de aplicaciones y reportes operativos|N|S|S
55546|2022-08-22|2024-08-12|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
49481|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
78242|2023-01-02|2023-01-02|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|||N|N|N
53329|2022-06-14|2022-06-22|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Consultor|N|N|S
17139|2011-04-26|2011-04-29|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53027|2015-03-01|2015-03-26|N|N|S|S|N||S|S|N|N|N|N|N|S|N|N|N|S|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Total|desarrollador web|N|N|N
103507|2023-12-28|2023-12-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación||N|N|S
56081|2022-02-28|2023-08-18|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
56914|2022-08-01|2024-07-02|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
55979|2022-09-15|2023-11-24|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
50097|2011-03-22|2012-02-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Parcial|Dictado de clases (particulares y suplencia en colegio).|N|N|S
57366|2022-10-03|2022-10-03|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55930|2022-02-24|2022-02-24|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51437|2015-02-10|2015-02-10|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
57320|2022-08-31|2022-08-31|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
72112|2016-02-17|2024-02-02|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|ADMINISTRATIVO|N|S|S
89883|2023-08-16|2024-04-11|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48694|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
57360|2022-09-27|2024-03-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Total|Docente De Nticx|N|S|S
5289|2022-10-20|2024-03-04|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total||N|S|S
54234|2018-04-03|2018-04-03|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
53601|2021-04-19|2021-04-19|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Directora, Docente, capacitadora y tutora virtual de matemática|N|S|S
84228|2023-04-21|2023-04-21|N|N|N|S|N||N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Sin relación|SECRETARIA PROTECCIÓN CIUDADANA|N|S|S
48748|2014-08-04|2014-08-04|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Total|Programación|N|N|N
49865|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55451|2020-07-15|2020-08-21|N|N|N|S|N||N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48776|2002-12-05|2002-12-05|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||Más de 20 y hasta 35 horas|Sin relación||||N
48729|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
56551|2022-03-08|2022-08-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Sin relación|ADMINISTRATIVO COMERCIAL|N|N|S
