id_persona|nivel_estudio|institucion|colegio|adeuda_materias_secundario|titulo|razon_abandono
8623|Secundario||INSTITUTO SAN MIGUEL|||
8651|Secundario||INSTITUTO SECUNDARIO DE RAUCH||BACHILLER EN CIENCIAS NATURALES|
8672|Secundario||ESCUELA DE EDUCACION SECUNDARIA N°18|||
8714|Secundario||COLEGIO SAN JOSE||BACHILLER EN CIENCIAS SOCIALES|
8721|Secundario||ESCUELA POLIMODAL NRO. 2||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
8772|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER COMUN C/INTENSIF. EN IDIOMAS EXTRANJEROS|
8791|Secundario||COLEGIO PROV.DE EDUCACION POLIMODAL NRO. 2 FLORIDA BLANCA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
8845|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||Bachiller en Economía y Administración|
8865|Secundario||COLEGIO SAN JOSE||BACHILLER NACIONAL|
8899|Secundario||COLEGIO SAGRADA FAMILIA||Bachiller en Economía y Administración|
8899|Universitario|EXACTAS-UNCPBA||||
8923|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 LUCIANO FORTABAT||BACHILLER CON ORIENTACION EN INFORMATICA|
8923|Superior|"Instituto de Profesorado de Arte de Tandil nº4 ""Escultor Carlos Allende"""||||
8923|Universitario|UNCPBA||||
9033|Secundario||ESCUELA TECNICA NRO. 1 LIBERTADOR SIMON BOLIVAR|||
9033|Superior|Instituto de Formación Docente Nº27||||
9161|Posgrado|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Magister en Matemática|
9208|Secundario||COLEGIO CENTRAL UNIVERSITARIO||BACHILLER CON ESPECIALIZACION EN ADM. CONTABLE|
9211|Secundario||COLEGIO NACIONAL PROFESOR FROILAN FERRERO||BACHILLER|
9236|Secundario||ALFONSINA STORNI||BACHILLER CON ORIENTACION COMUNICACION SOCIAL|
9236|Secundario|||N|Bachiller En Comunicación, Arte Y Dieño|
9236|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
9237|Secundario||COLEGIO DE LA SAGRADA FAMILIA||BACHILLER MODALIDAD CIENCIAS NATURALES|
9237|Universitario|UBA||||
9350|Secundario||INSTITUTO SECUNDARIO DE RAUCH|N|BACHILLER EN CIENCIAS NATURALES|
9387|Secundario||INSTITUTO DE ESTUDIO SUPERIORES EATA|N||
9434|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|S|TÉCNICO QUIMICO|
9557|Secundario|||N||
9572|Secundario||ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO|N|Bachiller en Economía y Administración|
9572|Universitario|FACULTAD DE CIENCIAS EXACTAS|||PROFESORADO DE MATEMATICAS|Por trabajo
9575|Secundario||Escuela Secundaria 19|N||
9597|Desconoce|.||||
9597|Secundario||ESCUELA SECUNDARIA Nº1 DOMINGO FAUSTINO SARMIENTO|N|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES|
9666|Secundario||INSTITUTO DOMINGO F.SARMIENTO|N||
9682|Secundario|||N||
9688|Secundario||ESCUELA MEDIA Nº 8||BACHILLER CON ESPECIALIZACION EN COMUNICACION SOCIAL|
9688|Universitario|UNICEN/ Facultad de Ciencias Humanas||||
9777|Secundario||DR. PABLO CABRERA||PERITO MERCANTIL C/ESP. EN ADMINISTRACION CONTABLE|
9835|Secundario||ESC.NORMAL SUP. GRAL. SAN MARTIN||BACHILLER|
9873|Secundario||ESCUELA DE EDUCACION MEDIA NRO.2 GENERAL JOSE MARIA PAZ||BACHILLER PEDAGÓGICO|
9873|Universitario|UNIVERSIDAD NACIONAL DE MAR DEL PLATA||||
9906|Secundario||COLEGIO SAN JOSE||BACHILLER MERCANTIL|
9939|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||BACHILLER POL C/OR.LABORAL EN ECON.Y GESTION DE LAS ORG|
9939|Superior|INSTITUTO SUPERIOR SAN JOSE||||
10028|Secundario||COLEGIO SAN JOSE||BACHILLER HUMANIDADES|
10028|Superior|INSTITUTO DE FORMACIÓN DOCENTE N° 10||||
10073|Secundario||ESCUELA NACIONAL NORMAL SUPERIOR GENERAL JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION DOCENTE|
10191|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
10285|Secundario||INSTITUTO NIÑO JESUS||BACHILLER MODALIDAD CIENCIAS NATURALES|
10285|Secundario||INSTITUTO NIÑO JESUS DIPREGEP Nº 4634||Bachiller Modalidad Cs. Naturales con Orientación en Gestión Ambiental|
10285|Universitario|FACULTAD DE DERECHO UNICEN||||
10392|Secundario||CACIQUE ANGACO||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
10392|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION EN GEST. DE ORGANIZAC.|
10392|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER POLIMODAL EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
10392|Universitario|unicen||||
10404|Secundario||COLE. SANTO DOMINGO||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES Y HUMANAS|
10404|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
10422|Secundario||AUGUSTO PULENTA||PERITO MERCANTIL C/ESP. EN ADMINISTRACION CONTABLE|
10443|Secundario||ESCUELA NACIONAL DE COMERCIO NOCTURNA DOCTOR SANTIAGO SEGUNDO CORTINEZ||BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.|
10522|Secundario||ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
10523|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL.SAN MARTIN||BACHILLER EN INFORMATICA|
10574|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
10577|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||TECNICO EN INFORMATICA PERSONAL Y PROFESIONAL|
10577|Secundario||ESCUELA NACIONAL ERNESTO SABATO||Certif.de Educ.Polimodal, Modalidad Produc.en Bienes y Serv. y Téc.en Prod.Agrop|
10577|Universitario|UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES||||
10580|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER MODALIDAD ECONOMIA Y GESTION DE LAS ORGANIZACIONES|
10594|Secundario||COLEGIO MARIANO MORENO||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
10594|Secundario||COLEGIO MARIANO MORENO||Bachiller en Ciencias Exactas Perito Encuestador|
10594|Universitario|UNICEN||||
10679|Secundario||C.E.N.S. NRO 451 PLAN FINES||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES|
10679|Universitario|Unicen||||
10718|Secundario||ESCUELA SECUNDARIA WATERTOWN-MAYER-HAY||BACHILLER EN GESTION Y ADMINISTRACION|
10718|Universitario|Universidad nacional del centro||||
10773|Secundario||ESCUELA DE EDUCACION MEDIA NRO.3 REPUBLICA DEL ECUADOR||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
10773|Superior|Fundacion CIEP||||
10773|Superior|INSTITUTO CIEP||||
10794|Secundario||COLEGIO NACIONAL DE RAWSON||BACHILLER CON ORIENTACION HUMANISTICO SOCIAL|
10794|Universitario|Unicen||||
10939|Secundario||PBRO FCO. PEREZ HERNANDEZ||BACHILLER CON ORIENTACION EN HUMANIDADES|
11027|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER ACADÉMICO|
11027|Superior|ISFD 22||||
11081|Secundario||ESCUELA DE EDUCACION TECNICA N°3||TÉCNICO EN ADMINISTRACION DE EMPRESAS|
11081|Universitario|Universidad Nacional del  Centro||||
11247|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||BACHILLER CON ORIENTACION EN CIENCIAS NAT., SALUD Y AMB.|
11247|Secundario||ESCUELA DE EDUCACION MEDIA N°3 REPUBLICA DEL ECUADOR||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
11387|Secundario||COLEGIO NACIONAL ESTEBAN ECHEVERRIA||BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
11387|Secundario||ESCUELA POLIMODAL NRO. 5 ESTEBAN ECHEVERRIA (EX COLEGIO NAC.)|||
11387|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
11394|Secundario||ESCUELA DE EDUCACION MEDIA N°8||Bachiller Modalidad Cs. Naturales con Orientación en Gestión Ambiental|
11394|Superior|COLEGIO SAN JOSÉ||||
11401|Secundario||ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
11401|Universitario|F.A.S.T.A.||||
11401|Universitario|U.N.I.C.E.N.||||
11641|Secundario||ESCUELA DE EDUCACION TECNICA N°2 ING. FELIPE SENILLOSA||Bachiller Modalidad Humanidades y Cs. Sociales|
11702|Secundario||ESCUELA SECUNDARIA N°5 SARGENTO CABRAL||Bachiller,  modalidad Economía y Gestión de las Organizaciones|
11702|Universitario|UNCPBA||||
11743|Secundario||ESCUELA AGROPECUARIA EUSTOQUIO DIAZ VELEZ|N|TÉCNICO EN PROD. AGROP. C/OR.REGIONAL|
11749|Secundario||ESCUELA DE EDUCACION TECNICA N°2 VICENTE PEREDA||BACHILLER CON ORIENTACION EN COMPUTACION|
11749|Superior|instituto de formación docente n° 157||||
11817|Secundario||COLEGIO ALVEAR||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
11817|Secundario||PRESBISTERO PEREZ HERNANDEZ||BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.|
11903|Secundario||COLEGIO NUESTRA TIERRA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
11903|Universitario|UNIVERSIDAD DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES||||
11947|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN CIENCIAS SOCIALES|
12052|Secundario||ESCUELA NACIONAL NORMAL BERNARDINO RIVADAVIA||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
12065|Secundario||ESCUELA DE EDUCACION TECNICA N°2 ING. FELIPE SENILLOSA||Bachiller Modalidad Humanidades y Cs. Sociales|
12091|Secundario||COLEGIO SAN JOSE||Bachiller en Ciencias Exactas Perito Encuestador|
12091|Secundario||COLEGIO SAN JOSE||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
12110|Secundario||INSTITUTO PRIVADO JOSÉ MANUEL ESTRADA DIPREGEP 4543||BACHILLER EN CIENCIAS SOCIALES|
12150|Secundario||BACHILLER NACIONAL SAN JUAN||TÉCNICO EN COMPUTACION|
12333|Secundario||INSTITUTO SECUNDARIO DE RAUCH - DIPREGEP Nº4626||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
12342|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 LUCIO V. MANSILLA||BACHILLER CON ORIENTACION EN CIENCIAS HUMANAS Y SOCIALES|
12342|Superior|Instituto Superior De Formacion Docente Y Tecnica N°10||N|Profesora de Matemática|
12342|Universitario|Universidad nacional del centro||||
12354|Secundario||ESCUELA DE EDUCACION MEDIA N°5 SARGENTO CABRAL||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
12408|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 8 FUERTE DE LA INDEPENDENCIA||BACHILLER CON ESPECIALIZACION EN ECONOMIA Y ADM. DE EMPRESAS|
12408|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 8 FUERTE DE LA INDEPENDENCIA||Bachiller en Ciencias Exactas Perito Encuestador|
12412|Secundario||ESCUELA DE EDUCACION MEDIA N°10 NORMAL SUPERIOR JOSE MANUEL ESTRADA||MODALIDAD CIENCIAS NATURALES|
12476|Secundario||I.P.E.M. NRO. 157 PRESIDENTE SARMIENTO||BACHILLER PERITO MERCANTIL|
12476|Universitario|MAIMONIDES||||
12490|Secundario||C.E.N.S N°451 (EX C.E.N.S. N°103)||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES Y POLITICAS|
12490|Secundario||C.E.N.S. NRO 451 PLAN FINES||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES Y POLITICAS|
12492|Secundario||COLEGIO NACIONAL ESTEBAN ECHEVERRIA||PERITO MERCANTIL|
12540|Secundario||ESCUELA NACIONAL ERNESTO SABATO||Bachiller en Ciencias Exactas Perito Encuestador|
12573|Secundario||ESC SAGRADA FAMILIA||BACHILLER EN CIENCIAS SOCIALES ORI. AUXILIAR EN COMUNIC.|
12598|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 BERNARDINO RIVADAVIA||BACHILLER EN CIENCIAS NATURALES|
12633|Secundario||ESCUELA NACIONAL NORMAL BERNARDINO RIVADAVIA||BACHILLER MODALIDAD EN CIENCIAS NATURALES APLICADAS|
12818|Secundario||COLEGIO ESTRELLA DE BELEN||BACHILLER EN COMUNICACION SOCIAL|
12837|Secundario||ESCUELA DE EDUCACION MEDIA N°2||BACHILLER|
12837|Secundario||ESCUELA NORMAL NACIONAL DE MAESTRO DE LAS FLORES BACH. Y COM. DOMINGO F. SARMIENTO||BACHILLERATO|
12837|Superior|INSTITUTO DE EDUCACIÓN SUPERIOR 152||||
12869|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER NACIONAL|
12869|Universitario|UNICEN||||
12909|Secundario||INST. SUP. DE PERIODISMO OBISPO TREJO Y SANABRIA||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
12932|Secundario||ESCUELA DE EDUCACION MEDIA NRO.10||TÉCNICO AGROPECUARIO ESPECIALIZADO EN GANADERÍA|
12981|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
13144|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER EN CIENCIAS NATURALES|
13162|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||Bachiller, modalidad en Economía y Gestión de las Organizaciones|
13171|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|||
13171|Superior|Instituto Superior de Formación Técnica Numero 6005||||
13173|Secundario||COLEGIO ALEMAN DE TEMPERLEY||BACHILLER ADMINISTRATIVO C/ESP. EN ADMINISTRACION CONTABLE|
13173|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER EN ADM. DE EMPRESAS|
13173|Superior|CRUZ ROJA||||
13244|Desconoce|No||||
13244|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN ECONOMÍA Y ADMINISTRACION|
13351|Universitario|UNICEN||||
13439|Secundario||INSTITUTO DR. PEDRO DIAZ PUMARA DIPREGEP 4342||ARTE, DISEÑO Y COMUNICACIONES|
13499|Secundario||ESCUELA TECNICA NRO. 2 LUCIANO FORTABAT||TÉCNICO ELECTROMECANICO|
13499|Secundario||ESCUELA TECNICA NRO. 2 LUCIANO FORTABAT|||
13570|Secundario||"Escuela Normal Superior ""José De San Martin"""|N||
13681|Secundario||INSTITUTO BRIGADIER GENERAL MARTIN RODRIGUEZ||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
13681|Universitario|UNICEN||||
13703|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|N|Bachiller en Ciencias Sociales|
13703|Superior|instituto superior de formacion docente y tecnicatura nº10||||
13703|Superior|"INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICATURA Nº10 "" DR.OSVALDO ZARINI"||||
13703|Universitario|INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICATURA N° 10|||ADMINISTRACION PUBLICA|La propuesta no fue lo deseado
13873|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1||BACHILLER TÉCNICO EN ARTES VISUALES CON ORIENT.DOC|
13873|Universitario|UNICEN||||
13888|Secundario||Centro Educativo Nivel Secundario N°452 Lomas De Zamora|N|Bachiller Con Orientación De Administración De Empresa|
13900|Secundario||COLEGIO SAN JOSE||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
13900|Secundario||COLEGIO SAN JOSE||Bachiller modalidad Bienes y Servicios y Técn.en Informática Pers.y Profesional|
13906|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER EN CIENCIAS SOCIALES|
13906|Universitario|UNIVERSIDAD FASTA||||
14214|Secundario||ANEXO I DE ESCUELA SECUNDARIA Nº1||BACHILLER NACIONAL|
14307|Secundario||MONSENOR DR AUDINO RODRIGUEZ Y OLMOS||BACHILLER EN GESTION Y ADMINIST. COMPUT. Y ADM. PYMES|
14401|Secundario||COLEGIO SAN JOSE||BACHILLER ACADÉMICO|
14401|Universitario|escuela superior  de derecho||||
14401|Universitario|UNICEN - EXTENCION CIENCIAS JURIDICAS - AZUL||||
14557|Secundario||DR. PABLO CABRERA||PERITO MERCANTIL|
14563|Secundario||COLEGIO NACIONAL TEODOSIO FRANCO GARCIA|||
14574|Secundario||ESCUELA NRO. 4-055 PRESBITERO CONSTANTINO SPAGNOLO||BACHILLER CONTABLE|
14652|Secundario||ESCUELA NACIONAL DE COMERCIO NOCTURNA DOCTOR SANTIAGO SEGUNDO CORTINEZ||BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.|
14665|Secundario||AUGUSTO PULENTA||BACHILLER CON ORIENTACION EN TECNICAS DE LABORATORIO|
14665|Secundario||ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA||BACHILLER CON ORIENTACION CIENTIFICO NATURAL|
14665|Secundario||GRAL. M. S. BELGRANO||BACHILLER CON ORIENTACION EN TECNICAS BIOLOG. DE LABORAT|
14665|Universitario|UNICEN||||
14742|Secundario||MOS, DR. PABLO CABRERA||PERITO MERCANTIL C/ESP. CONTABLE IMPOSITIVA|
14742|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
14753|Secundario||AGROTECNICA DR. MANUEL BELGRANO||PERITO MERCANTIL C/ESP. CONTABLE IMPOSITIVA|
14912|Secundario||E.P.E.T. NRO.1 ING. ROGELIO BOERO||BACHILLER|
14925|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 22 (EX. COLEGIO NACIONAL NRO. 1 MARIANO MORENO)||Bachiller con Orientación Ciencias Exactas y Naturales|
14953|Secundario||COLEGIO LIBERTAS||BACHILLER C/LABORAL EN ADMINIST.DE EMPRESAS.|
14953|Secundario||COLEGIO LIBERTAS||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
14953|Secundario||COLEGIO LIBERTAS|||
14953|Universitario|UNCPBA- Facultad de Ciencias Exactas||||
14953|Universitario|unicen||||
14965|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
14965|Universitario|Universidad Nacional del centro de la provincia de Buenos Aires - Fac.Exactas||||
15094|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.|
15107|Desconoce|L...||||
15107|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.|
15255|Secundario||COLEGIO ALEMAN DE TEMPERLEY||BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS|
15255|Universitario|UNICEN||||
15261|Secundario||ESCUELA DON BOSCO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
15267|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.|
15267|Universitario|UNCPBA - Fac.de Exactas||||
15270|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||Bachiller modalidad Ciencias Naturales|
15270|Universitario|unicen||||
15319|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 DOMINGO FAUSTINO SARMIENTO||BACHILLER EN HUMANIDADES Y CS SOCIALES|
15319|Universitario|Universidad Nacional del Centro||||
15321|Secundario||ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN||HUMANIDADES: IDIOMAS|
15321|Universitario|UNICEN||||
15326|Secundario||ESC.NORMAL SUP. GRAL. SAN MARTIN||BACHILLER EN HUMANIDADES Y CS SOCIALES|
15326|Secundario||ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN||BACHILLER|
15326|Universitario|Facultad de Ciencias Humanas||||
15405|Secundario||INSTITUTO NUESTRA SRA.DE LUJAN||BACHILLER, MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
15405|Superior|Universidad Nacional del Sur|||TÉCNICA UNIVERSITARIA EN EMPRENDIMIENTOS TURÍSTICOS|
15456|Secundario||ESCUELA  DE EDUCACION TECNICA NRO.3||BACHILLER CON CAPACITACION LABORAL EN AUXILIAR EN INFORMATICA|
15456|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
15468|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||Bachiller en Promoción Socio Cultural|
15473|Secundario||ESCUELA POLIMODAL NRO. 8 FUERTE DE LA INDEPENDENCIA||BACHILLER CONTABLE C/ORIENTACION EN GEST. Y ADM.|
15513|Secundario||INSTITUTO SAN CAYETANO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
15620|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||HUMANIDADES Y CIENCIAS SOCIALES|
15620|Superior|ISFDYT N°10||||
15628|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||Bachiller de Producción de Bienes y Servicios- Tecnico en Prod. Agropecuaria|
15628|Universitario|Universidad de Buenos Aires (UBA)||||
15645|Secundario||ANEXO I DE ESCUELA SECUNDARIA Nº1||NIVEL POLIMODAL - MODALIDAD:  ARTE, COMUNICACIÓN Y DISEÑO|
15645|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
15672|Desconoce|ISFD Nº 10||||
15672|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||ARTE, DISEÑO Y COMUNICACIONES|
15672|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||BACHILLER MODALIDAD COMUNICACIÓN, ARTE Y DISEÑO|
15679|Secundario||ESCUELA POLIMODAL NRO. 1 LUCIO V MANSILLA||BACHILLER NACIONAL|
15679|Secundario||ESCUELA POLIMODAL NRO. 1 LUCIO V MANSILLA|||
15699|Secundario||INSTITUTO NUESTRA SRA.DE LUJAN||Bachiller,  modalidad Economía y Gestión de las Organizaciones|
15699|Universitario|Universidad Nacional de la Plata||||
15758|Secundario||COLEGIO NACIONAL SUPERIOR NRO. 1|||
15758|Secundario||INSTITUTO PERALTA RAMOS||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
15758|Universitario|UNCPBA - Facultad de Ciencias Exactas||||
15761|Secundario||ESCUELA SUP. DE COMERCIO PRUDENCIO CORNEJO||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
15761|Secundario||ESCUELA SUP. DE COMERCIO PRUDENCIO CORNEJO||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
15761|Universitario|UNICEN||||
15773|Secundario||SAN FRANCISCO||BACHILLER ADMINIST.CONTABLE|
15819|Secundario||INSTITUTO EXCELSIOR||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
15867|Desconoce|UNICEN||||
15867|Secundario||COLEGIO NACIONAL DR. ARTURO ILLIA||BACHILLER|
15916|Desconoce|Instituto Nuestra Señora del Rosario||||
15916|Secundario||ESC.NORMAL SUP. SARMIENTO||Polimodal Especialidad Ciencias Exactas y Naturales|
15916|Secundario||ESC. SUPERIOR SARMIENTO||BACHILLER MODALIDAD CIENCIAS NATURALES|
15925|Secundario||ESCUELA DE COMERCIO GENERAL SAN MARTIN||MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
15925|Secundario||ESCUELA  DE EDUCACION MEDIA NRO.3 FLORENTINO AMEGHINO||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
15925|Universitario|UNIVERSIDAD DE CIENCIAS HUMANAS - UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES||||
15939|Secundario||ESCUELA TECNICA NRO. 3 DOMINGO F SARMIENTO||Polimodal Ciencias Naturales|
15939|Universitario|Facultad de Ciencias Exactas||||
15941|Secundario||ESCUELA NACIONAL DE COMERCIO||CIENCIAS NATURALES, SALUD Y AMBIENTE|
15941|Universitario|UNCPBA||||
15949|Secundario||ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN||Bachiller modalidad Ciencias Naturales|
15949|Superior|Green Hills||||
15962|Secundario||ESCUELA POLIMODAL NRO. 2 FLORENTINO AMEGHINO||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
15962|Secundario||ESCUELA POLIMODAL NRO. 2 FLORENTINO AMEGHINO||Bachiller,  modalidad Economía y Gestión de las Organizaciones|
15962|Universitario|Facultad de Ciencias Ecónomicas||||
15962|Universitario|UNICEN||||
16549|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA NRO. 1||BACHILLER MODALIDAD PRODUCCIÓN DE BIENES Y SERVICIOS|
16560|Secundario||COLEGIO STO.DOMINGO EN LA SIERRA||Bachiller Bilingüe en Economía y Gestión de las Organizaciones|
16610|Secundario||ESCUELA NACIONAL ERNESTO SABATO||HUMANIDADES Y CIENCIAS SOCIALES|
16610|Universitario|UNCPBA||||
16635|Desconoce|-||||
16635|Desconoce|no-||||
16635|Secundario||COLEGIO SAN JOSE||Bachiller modalidad Ciencias Naturales|
16635|Secundario||COLEGIO SAN JOSE||HUMANIDADES Y CIENCIAS SOCIALES|
16644|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||HUMANIDADES Y CIENCIAS SOCIALES|
16644|Secundario||NO ESTA||Bachiller modalidad Ciencias Naturales|
16644|Superior|primera escuela de grafologia cientifica de tandil||||
16647|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 LUCIO V. MANSILLA||Bachiller modalidad Ciencias Naturales|
16717|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
16717|Superior|ISFT Nº 75||||
