nombre|carrera|plan|materia|nombre_materia|anio_de_cursada|periodo_dictado|obligatoria
Ingeniería de Sistemas|206|2011|1243|Herramientas para la Creación de Emprendimientos Tecnológicos|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1244|Sistemas de Recomendación|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1260|Teoría de la Relatividad|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1261|Introducción a las Redes Neuronales y Aprendizaje Profundo|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1263|Introducción al Procesamiento Digital de Señales Aplicado al Audio Digital|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1264|Sistemas Embebidos en Lógica Programable|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1265|Sistemas Embebidos: Internet de las cosas|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1266|Taller de Operaciones de Desarrollo|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1267|Sistemas de Recomendación RCA 184/2018|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1268|Taller de Microcontroladores RCA 184/2018|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1269|Introducción a los Algorítmos de Planeamiento RCA 184/2018|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1270|Estrategias para Mejorar la Separación de Concerns|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1276|Desarrollos de Chatbots|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1284|Aseguramiento de Calidad de Software|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1287|Introducción a la Computación Evolutiva RCA 043/2019|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1300|Control de Procesos en Ambientes Abiertos de Desarrollo|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1301|Taller de Métodos Agiles|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1302|Tecnologías Disruptivas de la Industria 4.0|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1303|Taller de Python y Aplicaciones|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1304|Cuadro de Mando Integral|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1312|Programación Software de FPGAs|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1313|Taller de Python y Aplicaciones al Territorio|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1314|Programación de Alto Rendimiento en JS|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1315|Taller de Lenguajes de Programación|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1316|Calidad y Certificación del Proceso del Producto de Software|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1317|Administración de Proyectos de Software II|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1331|Taller de Ingeniería de Software|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1332|#MicroDiseño: Diseño Agil Inteligente de Software|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1333|Fundamentos en Diseño Digital sobre FPGAs|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1334|Ciudades Inteligentes y Tecnologías Disruptivas|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1336|Sistemas Adaptativos en Neurociencia e Inteligencia Computacional|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1337|Ciencia de Datos para Ciudades|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1349|Aceleración de Sistemas Mediante Lógica Programable|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1350|Introducción al Trading Algorítmico|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1351|Científicos de Datos|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1352|TIPS Para Emprender - Taller de idea Proyecto Sostenible|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1353|Introducción a la Simulación de Sistemas Dinámicos|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1354|Diseño de Sistemas Inteligentes|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1361|Ingeniería de Software Dirigida por Modelos|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1362|Realidad Virtual y Entornos Inmersivos en Trabajos Interdisciplinarios|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1363|Seguridad de Sistemas Informáticos|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|1365|Evaluación de Sistemas Inteligentes|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|3044|Medios de Representación|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|4091|Introducción a la Estadística Bayesiana|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|4094|Resolución de Problemas|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|4118|Cuerpos Finitos|4|2do Cuatrimestre|N
Ingeniería de Sistemas|206|2011|0033|Ingeniería de Software|5|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2011|1190|Legislación y Gestión Ambiental|5|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2011|0205|Proyecto Final|5|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2011|0239|Prueba de Aptitud de Ingles|||N
Ingeniería de Sistemas|206|2011|1291|Financial Engineering|||N
Ingeniería de Sistemas|206|2011|1292|Management Simulation|||N
Ingeniería de Sistemas|206|2011|1293|Data Mining|||N
Ingeniería de Sistemas|206|2011|1294|Software Engineering|||N
Ingeniería de Sistemas|206|2011|1295|Test|||N
Ingeniería de Sistemas|206|2011|1296|Big Data|||N
Ingeniería de Sistemas|206|2011|1297|Remedial English of Professional Language|||N
Ingeniería de Sistemas|206|2011|1298|Stress Management|||N
Ingeniería de Sistemas|206|2011|1299|The Engineer and Design|||N
Ingeniería de Sistemas|206|2011|1308|Arte 3D|||N
Ingeniería de Sistemas|206|2011|1309|T1: Aprendizaje Profundo por Refuerzo|||N
Ingeniería de Sistemas|206|2011|1310|N1: Procesamiento del Lenguaje Natural en Redes Neuronales|||N
Ingeniería de Sistemas|206|2011|1311|M1: Clasificadores Probabilísticos en Aprendizaje Automático|||N
Ingeniería de Sistemas|206|2011|1318|Evaluación Financiera de Proyectos de Software II|||N
Ingeniería de Sistemas|206|2011|1341|Cómputo en la Nube|||N
Ingeniería de Sistemas|206|2011|PPS|Práctica Profesional Supervisada|||S
Ingeniería de Sistemas|206|2022|6111|Introducción a la Programación I|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6112|Introducción al Álgebra|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6113|Introducción a los Sistemas Informáticos|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6114|Inglés|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6121|Diseño Lógico|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6122|Introducción a la Programación II|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6123|Lenguajes formales y autómatas|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6124|Cálculo I|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6211|Arquitectura de Computadoras I|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6212|Análisis y Diseño de Algoritmos I|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6213|Programación Orientada a Objetos|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6214|Algebra Lineal|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6221|Redes de Computadoras I|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6222|Metodologías de Desarrollo de Software|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6223|Análisis y Diseño de Algoritmos II|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6224|Cálculo II|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6311|Sistemas Operativos|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6312|Base de Datos I|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6313|Física I|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6314|Lenguajes y Paradigmas|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6321|Programación WEB|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6322|Base de Datos II|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6323|Probabilidad y Estadística|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6324|Ingeniería de Software I|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6411|Organización y Gestión Empresarial|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6412|Teoría de la Información|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6413|Redes de Computadoras II|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6414|Física II|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6421|Calidad de Software|4|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6422|Arquitectura de Computadoras II|4|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6423|Fundamentos de la Ciencia de Datos|4|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6424|Compiladores e Intérpretes|4|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6511|Ingeniería de Software II|5|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6512|Ciberseguridad|5|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6513|Inteligencia Artificial|5|1er Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6521|Formulación y Evaluación de Proyectos TICs|5|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6522|Ética y Legislación de la Práctica Profesional|5|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|6523|Práctica Profesional Supervisada y Proyecto Integrador|5|2do Cuatrimestre|S
Ingeniería de Sistemas|206|2022|0008|Ciencias de la Computación II|||N
Ingeniería de Sistemas|206|2022|0018|Programación Exploratoria|||N
Ingeniería de Sistemas|206|2022|0026|Investigación Operativa I|||N
Ingeniería de Sistemas|206|2022|P0001|PSE Probabilidades y Estadística|||N
Ingeniería de Sistemas|206|2022|P0002|PSE Tecnologías Inclusivas para una Economía Popular y Circular (EPyC) en el contexto de una crisis social y climática|||N
Ingeniería de Sistemas|206|PP-1|0028|Teoría de la Información|||S
Ingeniería de Sistemas|206|PP-1|1230|Taller de Desarrollo Web|||S
Ingeniería de Sistemas|206|PP-1|1285|Inteligencia de Negocios y Ciudades Inteligentes|||S
Ingeniería de Sistemas|206|PP-1|1343|Desarrollo de Habilidades no Técnicas (Transformando las Soft Skills en Power sk)|||S
Ingeniería de Sistemas|206|PP-1|1345|Neuroscience of Learning Machines|||S
Ingeniería de Sistemas|206|PP-1|D1277|Diseño de Redes Hogareñas|||S
Ingeniería de Sistemas|206|PP-1|D1283|Plataforma de Virtualización|||S
Ingeniería de Sistemas|206|PP-2|1343|Desarrollo de Habilidades no Técnicas (Transformando las Soft Skills en Power sk)|||S
Ingeniería de Sistemas|206|PP-3|1258|Inteligencia Artificial RCA 030/2018|||S
Ingeniería de Sistemas|206|PP-3|1363|Seguridad de Sistemas Informáticos|||S
Ingeniería de Sistemas|206|PP-4|1363|Seguridad de Sistemas Informáticos|||S
Ingeniería de Sistemas|206|S95|0001|Introducción a la Programación I|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0002|Análisis Matemático I|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0003|Algebra I|1|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0004|Ciencias de la Computación I|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0005|Introducción a la Programación II|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0006|Geometría y Algebra Lineal|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0007|Física General|1|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0008|Ciencias de la Computación II|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0009|Análisis y Diseño de Algoritmos I|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0010|Introducción a la Arquitectura de Sistemas|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0011|Análisis Matemático II|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0012|Electricidad y Magnetismo|2|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0013|Análisis y Diseño de Algoritmos II|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0014|Comunicación de Datos I|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0015|Probabilidades y Estadística|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0016|Electrónica Digital|2|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0017|Inglés|2|2do Cuatrimestre|N
Ingeniería de Sistemas|206|S95|0018|Programación Exploratoria|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0019|Estructuras de Almacenamiento de Datos|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0020|Metodologías de Desarrollo de Software I|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0021|Arquitectura de Computadoras I|3|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0022|Programación Orientada a Objetos|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0023|Bases de Datos I|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0024|Lenguajes de Programación I|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0025|Sistemas Operativos I|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0026|Investigación Operativa I|3|2do Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0027|Arquitectura de Computadoras y Técnicas Digitales|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0028|Teoría de la Información|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0029|Comunicación de Datos II|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0030|Introducción al Cálculo Diferencial e Integral|4|1er Cuatrimestre|S
Ingeniería de Sistemas|206|S95|0163|Configuración y Mantenimiento de Sistemas Operativos Orientados a Redes I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1001|Arquitecturas de Software Reflexivas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1002|Tópicos Avanzados en Bases de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1003|Procesamiento de Sonido|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1004|Procesamiento de Imágenes I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1005|Lenguajes de Programación II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1006|Sistemas Operativos II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1007|Sistemas Distribuidos I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1008|Modelos Dinámicos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1009|Introducción a la Lógica Matemática|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1010|Sistemas de Información y Concepción de BDOO|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1011|Microeconomía|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1012|Dirección General y Administración I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1013|Evaluación de Proyectos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1014|Modelos y Simulación I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1015|VHDL|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1016|Arquitecturas Avanzadas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1017|Dirección General y Administración II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1018|Ingeniería Legal|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1019|Sistemas de Gestión y Control de la Producción|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1020|Modelos y Simulación II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1021|Proyectos de Informática, Concepción y Desarrollo|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1022|Macroeconomía|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1023|Tópicos de Inteligencia Artificial Distribuida|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1024|Introducción a Arquitecturas de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1025|Desarrollo Industrial de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1026|Framework Construction Workshop|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1027|Metaclass Mechanism - A CLOS Perspective|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1028|Multimedia|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1029|Criptografía y Aplicaciones en la Internet|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1030|Ingeniería de Requerimientos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1031|Tecnologías de Diseño de Interfaces a Usuario|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1032|Estereoscopía Digital I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1033|Tópicos de Análisis y Procesamiento de Señales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1034|Arquitecturas TCP/IP|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1035|Programación en Internet / El Lenguaje de Programación Java|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1036|Matemática Aplicada|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1037|Microprogramación|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1038|Introducción a las Lógicas y Algebras Modales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1039|Refinement Methods for Programs and Specifications|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1040|Sistemas de Razonamiento Computacional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1041|Visualización de Datos de Ingeniería|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1042|Simulación de Procesos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1043|Diseño de Compiladores II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1044|Procesos Estocásticos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1045|Control Automático I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1046|Control Automático II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1047|Bases de Datos Avanzadas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1048|Metodologías de Desarrollo de Software II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1049|Modelística Avanzada|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1050|Razonamiento Basado en Casos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1051|Sistemas Multi-Agentes|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1052|Transformada de Fourier y Wavelets|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1053|Visualización Tridemensional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1054|Programación en Lenguaje Ensamblador|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1055|Construccióm de Interfaces a Usuario|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1056|Inteligencia Artificial|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1057|Visualización Computacional de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1058|Sistemas Móviles|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1059|Multicast IP|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1060|Información Referenciada|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1061|Sistemas de Información y Exploración de Información|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|S95|1062|Agentes Inteligentes|4|1er Cuatrimestre|N
