id_alumno|id_persona|carrera|plan|fecha_inscripcion|regular|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
54047|48012|206|1988|1991-04-01|N|Egreso|TANDIL||
54051|48017|206|1988|1991-04-01|N|Abandono|BENITO JUAREZ|DR. RODRIGUEZ Y OLMOS|TÉCNICO MECANICO
54052|48018|206|1988|1991-04-01|S|Alta Alumno|TANDIL|Colegio Sagrada Familia Tandil|Bachiller
54052|48018|206|1988|1991-04-01|S|Alta Alumno|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER
54053|48020|206|1988|1991-04-01|N|Pasivo|TANDIL|ESCUELA|BACHILLER EN CIENCIAS SOCIALES ORI. AUXILIAR JURIDICO
54054|48021|206|1988|1991-04-01|N|Pasivo|RAUCH||
54056|48024|206|1988|1991-04-01|N|Egreso|TANDIL||
54057|48025|206|1988|1991-04-01|N|Pasivo|GENERAL ALVEAR||
54058|48026|206|1988|1991-04-01|N|Pasivo|GENERAL VILLEGAS||
54060|27000|206|1988|1991-04-01|N|Pasivo|TANDIL||
54061|48030|206|1988|1991-04-01|N|Egreso|Ciudad Autónoma de Buenos Aires||
54062|48033|206|1988|1991-04-01|N|Egreso|TANDIL||
54063|48034|206|1988|1991-04-01|N|Egreso|OLAVARRÍA||
54064|48035|206|1988|1991-04-01|N|Pasivo|SALADILLO||
54065|48036|206|1988|1991-04-01|N|Alta Alumno|TANDIL|ALFONSINA STORNI|PERITO MERCANTIL
54065|48036|206|1988|1991-04-01|N|Alta Alumno|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE DE LA INDEPENDENCIA|PERITO MERCANTIL
54066|48038|206|1988|1991-04-01|N|Pasivo|NECOCHEA|JUAN PABLO II|BACHILLER CON ORIENTACION DOCENTE
54067|48039|206|1988|1991-04-01|N|Pasivo|MAR DEL PLATA||
54068|48042|206|1988|1991-04-01|N|Egreso|NECOCHEA||
54069|48044|206|1988|1991-04-01|N|Egreso|BALCARCE||
54074|47960|206|S95|1991-04-01|N|Pasivo|Ciudad Autónoma de Buenos Aires||
54075|47982|206|S95|1991-04-01|N|Pasivo|TANDIL|ALFONSINA STORNI|PERITO MERCANTIL
54077|48002|206|S95|1991-04-01|N|Pasivo|OLAVARRÍA||
54078|48029|206|S95|1991-04-01|N|Pasivo|NECOCHEA||
54079|48031|206|S95|1991-04-01|N|Pasivo|PLAZA HUINCUL|COLEGIO ALEMAN DE LANUS|PERITO MERCANTIL
54080|48032|206|S95|1991-04-01|N|Pasivo|NEUQUÉN||
54081|41875|207|1997|1991-04-01|N|Egreso|AYACUCHO|JUAN PABLO ECHAGUE|BACHILLER CON ORIENTACION DOCENTE
65804|48003|204|2003b|1991-04-01|N|Alta Alumno|OLAVARRÍA|INSTITUTO MONS. CESAR CANEVA|PERITO MERCANTIL
65805|21083|204|2003b|1991-04-01|N|Alta Alumno|TANDIL||
65808|47978|205|2004|1991-04-01|N|Alta Alumno|ROSARIO|ESC. NORMAL REGIONAL GENERAL SAN MARTIN|
54083|48073|204|2003|1992-04-01|N|Pasivo|NECOCHEA||
54085|9161|205|1995|1992-04-01|N|Pasivo|TANDIL||
54086|47859|206|1988|1992-04-01|N|Egreso|MAR DEL PLATA||
54088|48047|206|1988|1992-04-01|N|Egreso|ROSARIO||
54089|48048|206|1988|1992-04-01|N|Egreso|AZUL||
54090|48049|206|1988|1992-04-01|N|Pasivo|LA PLATA|E.P.E.T. NRO.1 ING. ROGELIO BOERO|BACHILLER
54091|48050|206|1988|1992-04-01|N|Egreso|AYACUCHO||
54092|48052|206|1988|1992-04-01|N|Egreso|BALCARCE||
54093|48055|206|1988|1992-04-01|N|Pasivo|GENERAL PIRAN|COLEGIO SECUNDARIO DR. DIEGO DE SALINAS|BACHILLER CON ORIENTACION EN CIENCIAS EXACTAS
54094|48056|206|1988|1992-04-01|N|Egreso|MAR DEL PLATA||
54095|48057|206|1988|1992-04-01|N|Pasivo|OLAVARRÍA|ANTONIO QUARANTA NRO.79|BACHILLER FISICO-MATEMATICO
54096|35985|206|1988|1992-04-01|N|Egreso|TANDIL||
54098|48062|206|1988|1992-04-01|N|Pasivo|NECOCHEA||
54099|48063|206|1988|1992-04-01|N|Egreso|LA PLATA||
54100|48064|206|1988|1992-04-01|N|Egreso|Ciudad Autónoma de Buenos Aires||
54101|48066|206|1988|1992-04-01|N|Egreso|TANDIL|COLEGIO SEC SAN FRANCISCO DE ASIS|BACHILLER
54103|48070|206|S95|1992-04-01|N|Pasivo|OLAVARRÍA||
54104|48071|206|1988|1992-04-01|N|Egreso|TANDIL||
54105|48072|206|1988|1992-04-01|N|Pasivo|LAPRIDA||
54106|48077|206|1988|1992-04-01|N|Pasivo|TANDIL|PROFESOR JAVIER FROILAN FERRERO|BACHILLER
54107|48079|206|1988|1992-04-01|N|Egreso|CORONEL DORREGO|SAN FRANCISCO|TÉCNICO EN COMPUTACION
54108|48080|206|1988|1992-04-01|N|Egreso|CORONEL DORREGO||
54109|48081|206|1988|1992-04-01|N|Abandono|BAHIA BLANCA||
54111|48083|206|1988|1992-04-01|N|Egreso|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO EN COMPUTACION
54113|48086|206|1988|1992-04-01|N|Egreso|OLAVARRÍA||
54115|48090|206|1988|1992-04-01|N|Egreso|TANDIL||
54117|48092|206|1988|1992-04-01|N|Pasivo|AZUL||
54118|48093|206|1988|1992-04-01|N|Abandono|AZUL||
54120|48095|206|1988|1992-04-01|N|Pasivo|AZUL|BENITO LINCH|TÉCNICO EN COMPUTACION
54122|48097|206|1988|1992-04-01|N|Egreso|AZUL||
54123|48098|206|1988|1992-04-01|N|Pasivo|MAR DEL PLATA||
54124|48101|206|1988|1992-04-01|N|Egreso|TANDIL|COLEGIO ALMAFUERTE|TÉCNICO EN COMPUTACION
54125|48103|206|1988|1992-04-01|N|Egreso|TANDIL||
54126|3311|206|1988|1992-04-01|N|Egreso|TANDIL||
54128|48108|206|1988|1992-04-01|N|Pasivo|TANDIL||
54129|48111|206|1988|1992-04-01|N|Egreso|PEHUAJO||
54130|48112|206|1988|1992-04-01|N|Pasivo|LUJAN||
54131|48113|206|1988|1992-04-01|N|Pasivo|TANDIL|ESC. NORMAL REGIONAL GENERAL SAN MARTIN|BACHILLER PEDAGÓGICO
54132|48116|206|1988|1992-04-01|N|Pasivo|TANDIL||
54134|48122|206|1988|1992-04-01|N|Egreso|TANDIL||
54135|48123|206|1988|1992-04-01|N|Pasivo|AZUL||
54137|48126|206|1988|1992-04-01|N|Pasivo|TANDIL||
54138|48127|206|1988|1992-04-01|N|Egreso|TANDIL||
54139|48130|206|1988|1992-04-01|N|Egreso|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION
54143|48144|206|1988|1992-04-01|N|Egreso|TANDIL||
54144|48145|206|1988|1992-04-01|N|Egreso|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO MECÁNICO ELECTRICISTA
54146|48148|206|1988|1992-04-01|N|Pasivo|CHASCOMUS||
54147|48149|206|1988|1992-04-01|N|Egreso|MAR DEL PLATA||
54148|48152|206|1988|1992-04-01|N|Egreso|QUILMES||
54149|48051|206|S95|1992-04-01|N|Pasivo|LA PLATA||
54150|48058|206|S95|1992-04-01|N|Pasivo|TRES ARROYOS||
54151|48060|206|S95|1992-04-01|N|Pasivo|CÓRDOBA|ALIANZA FRANCESA|BACHILLER CON ORIENTACION CONTABLE
54152|48065|206|S95|1992-04-01|N|Pasivo|RAUCH||
54153|48073|206|S95|1992-04-01|N|Pasivo|NECOCHEA||
54154|48074|206|S95|1992-04-01|N|Pasivo|RAUCH||
54155|48075|206|S95|1992-04-01|N|Pasivo|RAUCH|SAN AGUSTIN|BACHILLER COMERCIAL
54156|48076|206|S95|1992-04-01|N|Pasivo|RAUCH||
54157|48078|206|S95|1992-04-01|N|Pasivo|CORONEL DORREGO||
54159|48110|206|S95|1992-04-01|N|Pasivo|AYACUCHO||
54160|48114|206|S95|1992-04-01|N|Pasivo|LAPRIDA||
54161|48115|206|S95|1992-04-01|S|Alta Alumno|TANDIL|COLEGIO ALMAFUERTE|MAESTRO MAYOR DE OBRA
54162|48121|206|S95|1992-04-01|N|Pasivo|GENERAL LAMADRID||
54165|48135|206|S95|1992-04-01|N|Egreso|MENDOZA||
54166|48136|206|S95|1992-04-01|N|Pasivo|TANDIL||
54167|29985|206|S95|1992-04-01|N|Pasivo|TANDIL||
54168|48138|206|S95|1992-04-01|N|Pasivo|NECOCHEA||
54169|48142|206|S95|1992-04-01|N|Egreso|AZUL||
54170|48143|206|S95|1992-04-01|N|Pasivo|PUNTA ALTA||
54171|48154|206|S95|1992-04-01|N|Pasivo|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER MERCANTIL
54172|48145|207|1997|1992-04-01|N|Pasivo|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO MECÁNICO ELECTRICISTA
56397|19809|201|1999|1992-04-01|N|Pasivo|TANDIL||
65809|19809|204|2003b|1992-04-01|N|Alta Alumno|TANDIL||
65810|1141|204|2003b|1992-04-01|N|Alta Alumno|TANDIL||
65811|48101|204|2003b|1992-04-01|N|Alta Alumno|TANDIL|COLEGIO ALMAFUERTE|TÉCNICO EN COMPUTACION
54174|48286|201|1999|1993-04-01|N|Pasivo|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER EN CIENCIAS
54175|48286|204|1995|1993-04-01|N|Pasivo|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER EN CIENCIAS
54176|48199|204|1995|1993-04-01|N|Pasivo|TANDIL||
54179|48231|205|1995|1993-04-01|N|Pasivo|NECOCHEA||
54180|48243|205|1995|1993-04-01|N|Pasivo|NECOCHEA||
54181|48156|206|1988|1993-04-01|N|Pasivo|OLAVARRÍA|ANTONIO QUARANTA NRO.79|BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICA
54182|42831|206|1988|1993-04-01|N|Egreso|OLAVARRÍA|ESCUELA DE EDUCACION MEDIA N°10 NORMAL SUPERIOR JOSE MANUEL ESTRADA|BACHILLER C/ESP.EN CIENCIASFISICO-MATEMAT.
54185|48162|206|1988|1993-04-01|N|Pasivo|CORONEL PRINGLES|NUESTRA SEÑORA DE LA MERCED|TÉCNICO EN COMPUTACION
54186|48164|206|1988|1993-04-01|N|Egreso|MAR DEL PLATA||
54187|48165|206|1988|1993-04-01|N|Egreso|TANDIL|ESC. NORMAL TOMAS GODOY CRUZ|BACHILLER
54188|48166|206|1988|1993-04-01|N|Egreso|CORONEL SUAREZ||
54189|48167|206|1988|1993-04-01|N|Egreso|TRES ARROYOS||
54190|48169|206|1988|1993-04-01|N|Alta Alumno|AZUL|ALBERTO BREYER|
54191|48170|206|1988|1993-04-01|N|Egreso|SAN JUAN||
54193|48175|206|1988|1993-04-01|N|Egreso|VIEDMA||
54194|48177|206|1988|1993-04-01|N|Egreso|OLAVARRÍA||
54195|48180|206|1988|1993-04-01|N|Pasivo|SAN JUAN|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|BACHILLER CON ORIENTACION FISICO-MATEMATICO
54196|14742|206|1988|1993-04-01|N|Pasivo|TANDIL|MOS, DR. PABLO CABRERA|PERITO MERCANTIL C/ESP. CONTABLE IMPOSITIVA
54198|23961|206|1988|1993-04-01|N|Egreso|OLAVARRÍA||
54199|48193|206|1988|1993-04-01|N|Egreso|BAHIA BLANCA||
54200|48194|206|1988|1993-04-01|N|Egreso|GOBERNADOR GREGORES||
54201|48198|206|1988|1993-04-01|N|Egreso|Ciudad Autónoma de Buenos Aires||
54202|27693|206|1988|1993-04-01|N|Pasivo|Indeterminada||
54204|48206|206|1988|1993-04-01|N|Abandono|OLAVARRÍA||
54207|48211|206|1988|1993-04-01|N|Egreso|AYACUCHO||
54208|48213|206|1988|1993-04-01|N|Egreso|RAUCH|COLEGIO SANTO DOMINGO|PERITO MERCANTIL C/ESP. EN TEC. BANC. E IMPOSITIVA
54214|48229|206|1988|1993-04-01|N|Egreso|NECOCHEA||
54216|48234|206|1988|1993-04-01|N|Egreso|BALCARCE||
54218|48238|206|1988|1993-04-01|N|Abandono|TANDIL||
54219|48239|206|1988|1993-04-01|N|Egreso|AZUL||
54222|48242|206|1988|1993-04-01|N|Egreso|BAHIA BLANCA||
54228|48251|206|1988|1993-04-01|N|Pasivo|AZUL||
54229|48254|206|1988|1993-04-01|N|Egreso|OLAVARRÍA||
54230|48255|206|1988|1993-04-01|N|Egreso|OLAVARRÍA|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|TÉCNICO ELECTROMECANICO
54231|48256|206|1988|1993-04-01|N|Pasivo|LA PLATA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO
54233|48260|206|1988|1993-04-01|N|Egreso|MAR DEL PLATA||
54234|48263|206|1988|1993-04-01|N|Egreso|TANDIL||
54235|48265|206|1988|1993-04-01|N|Egreso|Ciudad Autónoma de Buenos Aires||
54236|48269|206|1988|1993-04-01|N|Egreso|VICENTE LÓPEZ||
54238|48275|206|1988|1993-04-01|N|Egreso|TANDIL||
54240|48280|206|1988|1993-04-01|N|Abandono|TANDIL|COLEGIO ALMAFUERTE|TÉCNICO EN COMPUTACION
54241|48282|206|1988|1993-04-01|N|Pasivo|SAN SALVADOR DE JUJUY||
54242|48285|206|1988|1993-04-01|N|Egreso|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO EN COMPUTACION
54243|48286|206|1988|1993-04-01|N|Pasivo|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER EN CIENCIAS
54247|27107|206|1988|1993-04-01|N|Pasivo|TANDIL||
54248|48296|206|1988|1993-04-01|N|Egreso|MAR DEL PLATA||
54249|48297|206|1988|1993-04-01|N|Egreso|MAR DEL PLATA|BACHILLER NACIONAL SAN JUAN|BACHILLER CON ORIENTACION EN CIENCIAS EXACTAS
54251|48160|206|S95|1993-04-01|N|Pasivo|CÓRDOBA||
54252|48172|206|S95|1993-04-01|N|Egreso|TRENQUE LAUQUEN||
54253|48176|206|S95|1993-04-01|N|Pasivo|TANDIL|PROFESOR JAVIER FROILAN FERRERO|BACHILLER COMUN
54255|48179|206|1995|1993-04-01|N|Pasivo|LAPRIDA||
54256|48182|206|S95|1993-04-01|N|Pasivo|CHACABUCO|ALFONSINA STORNI|BACHILLER
54258|27380|206|S95|1993-04-01|N|Pasivo|Indeterminada||
54259|48187|206|S95|1993-04-01|N|Pasivo|BOLIVAR|ESCUELA AGROTECNICA EJERCITO ARGENTINO|BACHILLER MERCANTIL
54260|48188|206|S95|1993-04-01|N|Pasivo|LA PLATA|VICTORINA L. DE NAVARRO|PERITO MERCANTIL
54261|48196|206|S95|1993-04-01|N|Pasivo|AZUL||
54263|48202|206|S95|1993-04-01|N|Pasivo|AZUL||
54264|48204|206|S95|1993-04-01|N|Egreso|CLARAZ|4 - 107 EJERCITO ARGENTINO|PERITO MERCANTIL
54265|48210|206|S95|1993-04-01|N|Pasivo|TANDIL||
54266|48215|206|S95|1993-04-01|N|Pasivo|Ciudad Autónoma de Buenos Aires||
54267|48225|206|S95|1993-04-01|N|Abandono|RAUCH|ESCUELA DE EDUCACION TECNICA N°1|TÉCNICO MECÁNICO ELECTRICISTA
54268|48226|206|S95|1993-04-01|N|Pasivo|RAUCH|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO
54269|48228|206|S95|1993-04-01|N|Alta Alumno|AZUL||
54270|48231|206|S95|1993-04-01|N|Pasivo|NECOCHEA||
54271|48232|206|S95|1993-04-01|N|Egreso|BALCARCE|DR. RODRIGUEZ Y OLMOS|BACHILLER
54272|48235|206|S95|1993-04-01|N|Pasivo|TRES ARROYOS|ESCUELA DE COMERCIO NICOLAS ECHEZARRETA|BACHILLER CON CAPACITACION EN INFORMATICA
54273|48237|206|S95|1993-04-01|N|Pasivo|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|PERITO MERCANTIL
54274|48247|206|S95|1993-04-01|N|Pasivo|OLAVARRÍA||
54275|48249|206|S95|1993-04-01|N|Abandono|TANDIL||
54276|48253|206|S95|1993-04-01|N|Pasivo|OLAVARRÍA||
54277|48261|206|S95|1993-04-01|N|Egreso|TANDIL||
54278|32988|206|S95|1993-04-01|N|Pasivo|TANDIL|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|BACHILLER
54279|48267|206|S95|1993-04-01|N|Egreso|TANDIL||
54280|48268|206|S95|1993-04-01|N|Pasivo|NECOCHEA|ESCUELA TECNICA NRO. 1 ING. M. A. ELPUERTO|Certif.de Educ.Polimodal Modalidad Presencial en Cs.Nat. y Téc.en Produc.Agropec
54281|48271|206|S95|1993-04-01|N|Pasivo|LA PLATA|SAN AGUSTIN|BACHILLER MERCANTIL
54282|48272|206|S95|1993-04-01|N|Egreso|TANDIL|PROFESOR JAVIER FROILAN FERRERO|BACHILLER
54284|48277|206|S95|1993-04-01|N|Alta Alumno|TANDIL|INSTITUTO SAN JOSE|BACHILLER MERCANTIL
54286|48284|206|S95|1993-04-01|N|Pasivo|TANDIL||
54287|48287|206|S95|1993-04-01|N|Pasivo|OLAVARRÍA||
54288|48289|206|S95|1993-04-01|N|Pasivo|AVELLANEDA|ALBERTO SCWEITCER|PERITO MERCANTIL
54289|48291|206|S95|1993-04-01|N|Pasivo|MAR DEL PLATA||
54290|48251|207|1997|1993-04-01|N|Pasivo|AZUL||
54291|48226|210|2000|1993-04-01|N|Pasivo|RAUCH|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO
65813|47398|204|2003b|1993-04-01|N|Alta Alumno|TANDIL||
65814|26949|204|2003b|1993-04-01|N|Alta Alumno|TANDIL|ESCUELA NACIONAL DE COMERCIO NOCTURNA DOCTOR SANTIAGO SEGUNDO CORTINEZ|BACHILLER
54293|48320|201|1999|1994-04-01|N|Pasivo|TANDIL|CACIQUE ANGACO|PERITO MERCANTIL
54294|48357|201|1999|1994-04-01|N|Pasivo|BENITO JUAREZ||
54297|48320|204|1995|1994-04-01|N|Pasivo|TANDIL|CACIQUE ANGACO|PERITO MERCANTIL
54300|27498|204|1995|1994-04-01|N|Pasivo|Indeterminada||
54301|48386|204|1995|1994-04-01|N|Pasivo|TANDIL||
54304|48191|206|1988|1994-04-01|N|Egreso|MAR DEL PLATA||
54306|48308|206|1988|1994-04-01|N|Pasivo|AZUL||
54307|28966|206|1988|1994-04-01|N|Pasivo|TANDIL||
54311|15255|206|1988|1994-04-01|N|Pasivo|Indeterminada|COLEGIO ALEMAN DE TEMPERLEY|BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS
54312|48368|206|1988|1994-04-01|N|Pasivo|TRES ARROYOS||
54313|48383|206|1988|1994-04-01|N|Pasivo|GENERAL PIRAN||
54314|48386|206|1988|1994-04-01|N|Pasivo|TANDIL||
54319|48397|206|1988|1994-04-01|N|Pasivo|BENITO JUAREZ|DR. RODRIGUEZ Y OLMOS|TÉCNICO MECANICO
54320|48402|206|1988|1994-04-01|N|Pasivo|TANDIL||
54321|48413|206|1988|1994-04-01|N|Egreso|SAN JUAN||
54324|48425|206|1988|1994-04-01|N|Pasivo|TANDIL||
54326|29073|206|1988|1994-04-01|N|Pasivo|BALCARCE||
54327|48439|206|1988|1994-04-01|N|Pasivo|ADOLFO GONZALES CHAVES||
54333|48453|206|1988|1994-04-01|N|Pasivo|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER
54334|48467|206|1988|1994-04-01|N|Pasivo|LA PLATA||
54335|48472|206|1988|1994-04-01|N|Pasivo|Ciudad Autónoma de Buenos Aires||
54336|48640|206|1988|1994-04-01|N|Pasivo|PUERTO BELGRANO||
54337|48304|206|S95|1994-04-01|N|Egreso|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO ELECTRONICO
54338|48305|206|S95|1994-04-01|N|Pasivo|COMODORO RIVADAVIA||
54339|48307|206|S95|1994-04-01|N|Pasivo|AZUL|4 039 CRUZ DE PIEDRA|TÉCNICO EN COMPUTACION
54340|48309|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54343|48315|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54344|48317|206|S95|1994-04-01|N|Pasivo|BENITO JUAREZ||
54345|48318|206|S95|1994-04-01|N|Pasivo|VIEDMA||
54346|48319|206|S95|1994-04-01|N|Pasivo|AZUL||
54347|48321|206|S95|1994-04-01|N|Pasivo|BALCARCE|DR. RODRIGUEZ Y OLMOS|TÉCNICO ELECTROMECANICO
54348|48322|206|S95|1994-04-01|N|Pasivo|TANDIL||
54350|48325|206|S95|1994-04-01|N|Pasivo|OLAVARRÍA|ANTONIO QUARANTA NRO.79|BACHILLER C/ESP.EN CIENCIASFISICO-MATEMAT.
54352|48327|206|S95|1994-04-01|N|Pasivo|AZUL||
54353|48328|206|S95|1994-04-01|N|Pasivo|BENITO JUAREZ||
54359|48336|206|S95|1994-04-01|N|Egreso|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS
54360|48339|206|S95|1994-04-01|N|Abandono|RIO COLORADO||
54361|48342|206|S95|1994-04-01|N|Pasivo|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|PERITO MERCANTIL
54363|48345|206|S95|1994-04-01|N|Pasivo|BALCARCE||
54364|9906|206|S95|1994-04-01|N|Pasivo|TANDIL|COLEGIO SAN JOSE|BACHILLER MERCANTIL
54365|48348|206|S95|1994-04-01|N|Pasivo|TANDIL|ALBERTO SCWEITCER|BACHILLER CONTABLE
54366|48349|206|S95|1994-04-01|N|Egreso|TANDIL|ALBERTO SCWEITCER|BACHILLER EN CIENCIAS NAT. ORI. AUXILIAR TEC. LAB. BIOLOGICO
54367|48350|206|S95|1994-04-01|N|Abandono|OLAVARRÍA||
54368|48351|206|S95|1994-04-01|N|Pasivo|AYACUCHO||
54370|33281|206|S95|1994-04-01|N|Pasivo|LA PLATA|COLEGIO SAN JOSE|BACHILLER MERCANTIL
54371|48354|206|S95|1994-04-01|N|Abandono|MAR DEL PLATA|INSTITUTO INMACULADA CONCEPCION|BACHILLER MERCANTIL
54373|42795|206|S95|1994-04-01|N|Pasivo|TANDIL|DR. RODRIGUEZ Y OLMOS|TÉCNICO MECANICO
54375|48363|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54376|48364|206|S95|1994-04-01|N|Pasivo|AZUL|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|TÉCNICO EN COMPUTACION
54378|48367|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54379|48369|206|S95|1994-04-01|N|Pasivo|LAPRIDA||
54381|27498|206|S95|1994-04-01|N|Pasivo|Indeterminada||
54383|48373|206|S95|1994-04-01|N|Egreso|TANDIL|ALFONSINA STORNI|BACHILLER CON ORIENTACION TECNICAS DE LABORATORIO
54385|48376|206|S95|1994-04-01|N|Pasivo|RAUCH||
54386|48378|206|S95|1994-04-01|N|Pasivo|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER
54387|48379|206|S95|1994-04-01|N|Pasivo|OLAVARRÍA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO
54388|48380|206|S95|1994-04-01|N|Pasivo|OLAVARRÍA||
54389|48381|206|S95|1994-04-01|N|Pasivo|LOMA NEGRA||
54391|28173|206|S95|1994-04-01|N|Pasivo|TANDIL||
54392|48385|206|S95|1994-04-01|N|Egreso|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE DE LA INDEPENDENCIA|Bachiller Modalidad Humanidades y Cs. Sociales
54393|48387|206|S95|1994-04-01|N|Pasivo|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO EN COMPUTACION
54394|48388|206|S95|1994-04-01|N|Egreso|AZUL|COLEGIO CENTRAL UNIVERSITARIO|BACHILLER EN CIENCIAS EXACTAS E INFORMATICA
54395|28682|206|S95|1994-04-01|N|Pasivo|Ciudad Autónoma de Buenos Aires||
54396|35584|206|S95|1994-04-01|N|Pasivo|TANDIL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLER PEDAGOGICO
54397|48400|206|S95|1994-04-01|N|Pasivo|BAHIA BLANCA|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|TÉCNICO EN COMPUTACION
54398|48401|206|S95|1994-04-01|N|Pasivo|PUERTO MADRYN|B.T.A. PASCUAL LACCARINI|PERITO MERCANTIL C/ESP. CONTABLE IMPOSITIVA
54399|27666|206|S95|1994-04-01|N|Pasivo|Indeterminada||
54400|48404|206|S95|1994-04-01|N|Pasivo|RIO NEGRO||
54401|48405|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54402|48406|206|S95|1994-04-01|N|Egreso|MAR DEL PLATA||
54403|48407|206|S95|1994-04-01|N|Pasivo|AZUL|E.P.E.T. NRO.1 ING. ROGELIO BOERO|BACHILLER
54404|48408|206|S95|1994-04-01|N|Egreso|MAR DEL PLATA||
54405|48412|206|S95|1994-04-01|N|Abandono|TANDIL|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|BACHILLER EN CIENCIAS NATURALES
54406|14574|206|S95|1994-04-01|N|Pasivo|SAN CAYETANO|ESCUELA NRO. 4-055 PRESBITERO CONSTANTINO SPAGNOLO|BACHILLER CONTABLE
54407|48419|206|S95|1994-04-01|N|Pasivo|PUERTO BELGRANO|B.NOCTURNO SAN JUAN BAUTISTA|PERITO MERCANTIL
54408|33366|206|S95|1994-04-01|N|Egreso|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER
54409|48421|206|S95|1994-04-01|N|Pasivo|NAVARRO||
54410|48424|206|S95|1994-04-01|N|Pasivo|OLAVARRÍA||
54411|48428|206|S95|1994-04-01|N|Pasivo|AZUL|ALBERTO BREYER|BACHILLER CON ORIENTACION DOCENTE
54412|48430|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54413|48431|206|S95|1994-04-01|N|Pasivo|AZUL|EL TRANSITO DE NUESTRA SEÑORA|PERITO MERCANTIL
54415|48433|206|S95|1994-04-01|N|Pasivo|TANDIL||
54416|48434|206|S95|1994-04-01|N|Pasivo|NECOCHEA|ANGEL DOMINGO ROJAS|BACHILLER
54417|48437|206|S95|1994-04-01|N|Egreso|Ciudad Autónoma de Buenos Aires||
54418|48442|206|S95|1994-04-01|N|Pasivo|VIEDMA|ANTONIO DE LA TORRE|BACHILLER BIOTECNOLOGICO
54419|48447|206|S95|1994-04-01|N|Pasivo|Indeterminada||
54420|48448|206|S95|1994-04-01|N|Pasivo|LANUS||
54422|48450|206|S95|1994-04-01|N|Pasivo|TANDIL||
54424|48455|206|S95|1994-04-01|N|Pasivo|TANDIL||
54425|48457|206|S95|1994-04-01|N|Pasivo|Capital Federal|COLEGIO NACIONAL DR. ARTURO ILLIA|BACHILLER
54427|48463|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
54429|48549|206|S95|1994-04-01|N|Pasivo|MAR DEL PLATA||
